,0
1910,958.0
1911,1193.0
1912,1164.0
1913,1087.0
1914,1157.0
1915,1465.0
1916,1571.0
1917,1070.0
1918,1081.0
1919,1240.0
1920,1251.0
1921,1182.0
1922,1356.0
1923,1213.0
1924,1058.0
1925,1200.0
1926,1063.0
1927,1190.0
1928,918.0
1929,920.0
1930,1268.0
1931,1165.0
1932,1059.0
1933,935.0
1934,1050.0
1935,896.0
1936,1127.0
1937,1199.0
1938,1262.0
1939,1164.0
1940,1210.0
1941,908.0
1942,1038.0
1943,1093.0
1944,1351.0
1945,1102.0
1946,1114.0
1947,945.0
1948,1159.0
1949,1315.0
1950,1303.0
1951,979.0
1952,1103.0
1953,1195.0
1954,1261.0
1955,1240.0
1956,1047.0
1957,1204.0
1958,1097.0
1959,1177.0
1960,1464.0
1961,1132.0
1962,1061.0
1963,1159.0
1964,1604.0
1965,1063.0
1966,1269.0
1967,1366.0
1968,1225.0
1969,1050.0
1970,1092.0
1971,1352.0
1972,1180.0
1973,1249.0
1974,1271.0
1975,1114.0
1976,1160.0
1977,1279.0
1978,893.0
1979,956.0
1980,1091.0
1981,1060.0
1982,821.0
1983,1375.0
1984,1028.0
1985,729.0
1986,1258.0
1987,1214.0
1988,1233.0
1989,967.0
1990,1264.0
1991,1101.0
1992,1218.0
1993,1076.0
1994,829.0
1995,1259.0
1996,1118.0
1997,1160.0
1998,1149.0
1999,1242.0
2000,1201.0
2001,1132.0
2002,1080.0
2003,1169.0
2004,989.0
2005,1258.0
2006,1170.0
2007,1148.0
2008,897.0
2009,1165.0
2010,1141.0
2011,1284.0
2012,1237.0
2013,1178.0
2014,1286.0
2015,1344.0
2016,1297.0
2017,1181.0
2018,1054.0
2019,1188.0
2020,963.0
2021,1271.0
2022,1440.0
2023,937.0
2024,1371.0
2025,1283.0
2026,1170.0
2027,1232.0
2028,1221.0
2029,1186.0
2030,1279.0
2031,1046.0
2032,1158.0
2033,1486.0
2034,1085.0
2035,1393.0
2036,1290.0
2037,1023.0
2038,971.0
2039,1281.0
2040,1116.0
2041,1267.0
2042,922.0
2043,1267.0
2044,1076.0
2045,1354.0
2046,1063.0
2047,1269.0
2048,1257.0
2049,1188.0
2050,875.0
2051,1111.0
2052,1041.0
2053,1226.0
2054,987.0
2055,1156.0
2056,956.0
2057,1473.0
2058,1382.0
2059,1138.0
2060,836.0
2061,1094.0
2062,1131.0
2063,911.0
2064,1051.0
2065,1142.0
2066,1373.0
2067,1324.0
2068,1234.0
2069,1125.0
2070,1133.0
2071,1112.0
2072,1336.0
2073,1011.0
2074,1247.0
2075,1370.0
2076,1294.0
2077,1237.0
2078,1145.0
2079,1334.0
2080,1411.0
2081,1279.0
2082,900.0
2083,1255.0
2084,1181.0
2085,1239.0
2086,1360.0
2087,1187.0
2088,987.0
2089,1346.0
2090,1229.0
2091,827.0
2092,819.0
2093,903.0
2094,1067.0
2095,1083.0
2096,1182.0
2097,1159.0
2098,1312.0
2099,1217.0
2100,1335.0
2101,1184.0
2102,855.0
2103,873.0
2104,1201.0
2105,1093.0
2106,912.0
2107,1427.0
2108,1072.0
2109,980.0
2110,1231.0
2111,1201.0
2112,981.0
2113,1002.0
2114,1512.0
2115,1224.0
2116,1053.0
2117,1435.0
2118,1202.0
2119,836.0
2120,1192.0
2121,1206.0
2122,1193.0
2123,1478.0
2124,1215.0
2125,1102.0
2126,1111.0
2127,1137.0
2128,1171.0
2129,1166.0
2130,1139.0
2131,1020.0
2132,1192.0
2133,985.0
2134,1118.0
2135,1458.0
2136,1463.0
2137,1219.0
2138,1220.0
2139,1201.0
2140,1100.0
2141,1135.0
2142,1239.0
2143,1257.0
2144,1138.0
2145,955.0
2146,1521.0
2147,1366.0
2148,1400.0
2149,1037.0
2150,1440.0
2151,1328.0
2152,1321.0
2153,1085.0
2154,1268.0
2155,1401.0
2156,1066.0
2157,1174.0
2158,1104.0
2159,1179.0
2160,946.0
2161,1388.0
2162,1278.0
2163,1234.0
2164,1500.0
2165,1007.0
2166,790.0
2167,1364.0
2168,1154.0
2169,1399.0
2170,1050.0
2171,1431.0
2172,1118.0
2173,1536.0
2174,1145.0
2175,1245.0
2176,1468.0
2177,933.0
2178,967.0
2179,1488.0
2180,864.0
2181,1127.0
2182,1188.0
2183,1097.0
2184,1135.0
2185,1122.0
2186,1000.0
2187,1402.0
2188,1151.0
2189,1319.0
2190,1026.0
2191,1208.0
2192,1191.0
2193,1230.0
2194,1360.0
2195,1207.0
2196,1350.0
2197,867.0
2198,1232.0
2199,1209.0
2200,1301.0
2201,1148.0
2202,1159.0
2203,1379.0
2204,1205.0
2205,1356.0
2206,1048.0
2207,1182.0
2208,1145.0
2209,1105.0
2210,1113.0
2211,1293.0
2212,1024.0
2213,994.0
2214,1381.0
2215,1095.0
2216,1355.0
2217,1219.0
2218,1290.0
2219,1079.0
2220,969.0
2221,1092.0
2222,1360.0
2223,1281.0
2224,1242.0
2225,1226.0
2226,1310.0
2227,1327.0
2228,1058.0
2229,1277.0
2230,1443.0
2231,1463.0
2232,1333.0
2233,1271.0
2234,1081.0
2235,1125.0
2236,1124.0
2237,1313.0
2238,1307.0
2239,946.0
2240,1094.0
2241,1056.0
2242,1363.0
2243,993.0
2244,1063.0
2245,1119.0
2246,1295.0
2247,1369.0
2248,1514.0
2249,1361.0
2250,1034.0
2251,899.0
2252,1311.0
2253,1282.0
2254,1463.0
2255,1235.0
2256,1182.0
2257,1272.0
2258,1374.0
2259,1153.0
2260,1057.0
2261,1127.0
2262,945.0
2263,812.0
2264,1229.0
2265,1384.0
2266,1082.0
2267,1104.0
2268,1219.0
2269,1232.0
2270,1238.0
2271,827.0
2272,1289.0
2273,1213.0
2274,1176.0
2275,1124.0
2276,1191.0
2277,1330.0
2278,1078.0
2279,1513.0
2280,1312.0
2281,1338.0
2282,1301.0
2283,1446.0
2284,1111.0
2285,1366.0
2286,987.0
2287,906.0
2288,1015.0
2289,950.0
2290,1067.0
2291,1092.0
2292,857.0
2293,1338.0
2294,1064.0
2295,1459.0
2296,1522.0
2297,1342.0
2298,1603.0
2299,1371.0
2300,1419.0
2301,918.0
2302,1337.0
2303,864.0
2304,1311.0
2305,881.0
2306,1133.0
2307,1356.0
2308,989.0
2309,1048.0
2310,1133.0
2311,1307.0
2312,1221.0
2313,1115.0
2314,879.0
2315,1038.0
2316,1276.0
2317,1185.0
2318,980.0
2319,1367.0
2320,1060.0
2321,1316.0
2322,1040.0
2323,868.0
2324,1190.0
2325,1128.0
2326,1542.0
2327,1517.0
2328,1161.0
2329,950.0
2330,1066.0
2331,1352.0
2332,1302.0
2333,1124.0
2334,878.0
2335,1277.0
2336,1017.0
2337,1205.0
2338,999.0
2339,1102.0
2340,1405.0
2341,951.0
2342,985.0
2343,1196.0
2344,1189.0
2345,1475.0
2346,1179.0
2347,1272.0
2348,1298.0
2349,1144.0
2350,1274.0
2351,1011.0
2352,1122.0
2353,1592.0
2354,1235.0
2355,827.0
2356,1170.0
2357,1080.0
2358,1284.0
2359,1088.0
2360,1023.0
2361,1008.0
2362,1136.0
2363,1137.0
2364,1230.0
2365,1304.0
2366,951.0
2367,1035.0
2368,1235.0
2369,1123.0
2370,1490.0
2371,991.0
2372,1239.0
2373,1309.0
2374,1245.0
2375,1239.0
2376,1356.0
2377,1048.0
2378,1200.0
2379,1341.0
2380,839.0
2381,1173.0
2382,856.0
2383,1236.0
2384,866.0
2385,1262.0
2386,1124.0
2387,1488.0
2388,1281.0
2389,1242.0
2390,901.0
2391,1304.0
2392,1427.0
2393,1179.0
2394,1350.0
2395,1057.0
2396,1254.0
2397,1169.0
2398,1362.0
2399,1035.0
2400,1326.0
2401,1251.0
2402,894.0
2403,1161.0
2404,1146.0
2405,1309.0
2406,1213.0
2407,1098.0
2408,951.0
2409,1166.0
2410,1282.0
2411,1100.0
2412,1236.0
2413,1215.0
2414,820.0
2415,973.0
2416,951.0
2417,1050.0
2418,1343.0
2419,1040.0
2420,1360.0
2421,1285.0
2422,1009.0
2423,862.0
2424,1245.0
2425,866.0
2426,952.0
2427,1086.0
2428,782.0
2429,1178.0
2430,857.0
2431,907.0
2432,1325.0
2433,1012.0
2434,934.0
2435,1003.0
2436,1238.0
2437,1000.0
2438,1226.0
2439,964.0
2440,1244.0
2441,1441.0
2442,902.0
2443,1165.0
2444,1003.0
2445,846.0
2446,1492.0
2447,1055.0
2448,1357.0
2449,1284.0
2450,1367.0
2451,1321.0
2452,1100.0
2453,1200.0
2454,1387.0
2455,1294.0
2456,1202.0
2457,1299.0
2458,1422.0
2459,759.0
2460,882.0
2461,1157.0
2462,1243.0
2463,1035.0
2464,1267.0
2465,1326.0
2466,1159.0
2467,1392.0
2468,1238.0
2469,1177.0
2470,1348.0
2471,1155.0
2472,1004.0
2473,891.0
2474,1004.0
2475,1168.0
2476,1133.0
2477,1152.0
2478,1331.0
2479,1039.0
2480,983.0
2481,1265.0
2482,1341.0
2483,1187.0
2484,979.0
2485,812.0
2486,1406.0
2487,1449.0
2488,1321.0
2489,1111.0
2490,1242.0
2491,1270.0
2492,1188.0
2493,1176.0
2494,1601.0
2495,1198.0
2496,874.0
2497,1025.0
2498,1086.0
2499,1192.0
2500,1020.0
2501,1326.0
2502,1010.0
2503,1110.0
2504,1215.0
2505,1329.0
2506,1135.0
2507,1098.0
2508,1266.0
2509,1229.0
2510,1169.0
2511,1344.0
2512,1234.0
2513,1166.0
2514,985.0
2515,1589.0
2516,1054.0
2517,1030.0
2518,1033.0
2519,1399.0
2520,1145.0
2521,1465.0
2522,1146.0
2523,913.0
2524,1207.0
2525,913.0
2526,997.0
2527,1542.0
2528,1360.0
2529,1511.0
2530,1118.0
2531,1237.0
2532,1465.0
2533,1147.0
2534,1507.0
2535,1159.0
2536,1375.0
2537,1213.0
2538,1100.0
2539,914.0
2540,1202.0
2541,1252.0
2542,1042.0
2543,1031.0
2544,1353.0
2545,1211.0
2546,814.0
2547,1056.0
2548,1191.0
2549,1031.0
2550,1084.0
2551,1458.0
2552,1213.0
2553,967.0
2554,1067.0
2555,1443.0
2556,1206.0
2557,1001.0
2558,872.0
2559,1267.0
2560,983.0
2561,1319.0
2562,782.0
2563,1157.0
2564,1218.0
2565,1232.0
2566,1128.0
2567,1197.0
2568,1429.0
2569,1145.0
2570,984.0
2571,998.0
2572,1173.0
2573,1111.0
2574,1275.0
2575,1371.0
2576,1304.0
2577,1090.0
2578,1221.0
2579,1099.0
2580,983.0
2581,1203.0
2582,1300.0
2583,1192.0
2584,1122.0
2585,1005.0
2586,1087.0
2587,1267.0
2588,1270.0
2589,1062.0
2590,1204.0
2591,1252.0
2592,892.0
2593,1130.0
2594,1358.0
2595,1033.0
2596,1143.0
2597,1189.0
2598,1431.0
2599,1241.0
2600,1284.0
2601,933.0
2602,1190.0
2603,1200.0
2604,1028.0
2605,934.0
2606,1305.0
2607,866.0
2608,1054.0
2609,1463.0
2610,1042.0
2611,1376.0
2612,1173.0
2613,1377.0
2614,1135.0
2615,1071.0
2616,926.0
2617,1113.0
2618,1218.0
2619,1224.0
2620,1202.0
2621,1139.0
2622,899.0
2623,1025.0
2624,1269.0
2625,1139.0
2626,921.0
2627,1158.0
2628,1436.0
2629,1344.0
2630,1499.0
2631,1349.0
2632,794.0
2633,1004.0
2634,1406.0
2635,1041.0
2636,1334.0
2637,1353.0
2638,1152.0
2639,995.0
2640,1451.0
2641,1275.0
2642,1240.0
2643,1314.0
2644,1320.0
2645,827.0
2646,1340.0
2647,1516.0
2648,1374.0
2649,1256.0
2650,1094.0
2651,1298.0
2652,1249.0
2653,918.0
2654,1166.0
2655,1082.0
2656,1100.0
2657,901.0
2658,1229.0
2659,1183.0
2660,1067.0
2661,1098.0
2662,1038.0
2663,1424.0
2664,1091.0
2665,893.0
2666,1116.0
2667,1401.0
2668,1386.0
2669,1398.0
2670,1120.0
2671,998.0
2672,1088.0
2673,927.0
2674,1052.0
2675,1566.0
2676,1148.0
2677,1030.0
2678,1346.0
2679,1035.0
2680,1004.0
2681,1035.0
2682,1146.0
2683,1089.0
2684,1292.0
2685,1123.0
2686,1012.0
2687,1122.0
2688,1083.0
2689,1244.0
2690,1002.0
2691,1073.0
2692,1035.0
2693,1028.0
2694,972.0
2695,1500.0
2696,1287.0
2697,1122.0
2698,1363.0
2699,1203.0
2700,838.0
2701,1239.0
2702,1377.0
2703,1364.0
2704,991.0
2705,1291.0
2706,1277.0
2707,1283.0
2708,1187.0
2709,1343.0
2710,1283.0
2711,1382.0
2712,998.0
2713,1089.0
2714,1203.0
2715,1470.0
2716,1377.0
2717,1187.0
2718,1173.0
2719,1308.0
2720,1285.0
2721,1451.0
2722,1191.0
2723,1283.0
2724,1018.0
2725,1425.0
2726,1066.0
2727,1337.0
2728,1427.0
2729,1280.0
2730,1221.0
2731,1119.0
2732,935.0
2733,1002.0
2734,1246.0
2735,1228.0
2736,1347.0
2737,1308.0
2738,906.0
2739,927.0
2740,984.0
2741,1224.0
2742,1042.0
2743,955.0
2744,1361.0
2745,928.0
2746,1217.0
2747,883.0
2748,1056.0
2749,1333.0
2750,1119.0
2751,1455.0
2752,1250.0
2753,1244.0
2754,1133.0
2755,1421.0
2756,1054.0
2757,1252.0
2758,1359.0
2759,1053.0
2760,1074.0
2761,1050.0
2762,1433.0
2763,1238.0
2764,872.0
2765,1388.0
2766,1397.0
2767,1121.0
2768,928.0
2769,1014.0
2770,1438.0
2771,1292.0
2772,1052.0
2773,1115.0
2774,900.0
2775,1449.0
2776,1388.0
2777,1338.0
2778,1048.0
2779,1003.0
2780,1072.0
2781,1083.0
2782,1296.0
2783,1420.0
2784,1280.0
2785,900.0
2786,1384.0
2787,1293.0
2788,947.0
2789,1143.0
2790,1318.0
2791,1126.0
2792,1135.0
2793,1024.0
2794,954.0
2795,1107.0
2796,628.0
2797,1336.0
2798,1183.0
2799,1326.0
2800,1211.0
2801,1571.0
2802,1111.0
2803,1125.0
2804,1072.0
2805,806.0
2806,1103.0
2807,1254.0
2808,1205.0
2809,1270.0
2810,1148.0
2811,1044.0
2812,1233.0
2813,1044.0
2814,1053.0
2815,1244.0
2816,1414.0
2817,1349.0
2818,1263.0
2819,1170.0
2820,921.0
2821,1072.0
2822,1175.0
2823,1091.0
2824,1018.0
2825,1309.0
2826,1020.0
2827,1421.0
2828,1455.0
2829,976.0
2830,1114.0
2831,1172.0
2832,980.0
2833,1330.0
2834,1093.0
2835,1011.0
2836,1220.0
2837,1355.0
2838,1314.0
2839,1216.0
2840,1116.0
2841,1104.0
2842,1249.0
2843,1132.0
2844,1169.0
2845,865.0
2846,1037.0
2847,1340.0
2848,1126.0
2849,977.0
2850,1348.0
2851,1148.0
2852,1248.0
2853,1323.0
2854,1239.0
2855,1372.0
2856,1260.0
2857,1354.0
2858,1070.0
2859,1009.0
2860,958.0
2861,1233.0
2862,1126.0
2863,965.0
2864,1066.0
2865,1037.0
2866,1061.0
2867,1239.0
2868,1059.0
2869,1320.0
2870,1443.0
2871,1193.0
2872,1135.0
2873,1102.0
2874,976.0
2875,1133.0
2876,1027.0
2877,1105.0
2878,1288.0
2879,1271.0
2880,1043.0
2881,1001.0
2882,1487.0
2883,1388.0
2884,1311.0
2885,830.0
2886,1081.0
2887,1222.0
2888,987.0
2889,1295.0
2890,1294.0
2891,886.0
2892,938.0
2893,1201.0
2894,1221.0
2895,1132.0
2896,1023.0
2897,943.0
2898,1152.0
2899,1142.0
2900,1377.0
2901,1291.0
2902,1258.0
2903,1336.0
2904,1496.0
2905,1007.0
2906,981.0
2907,1177.0
2908,1036.0
2909,1179.0
2910,1375.0
2911,1194.0
2912,1308.0
2913,1351.0
2914,1227.0
2915,996.0
2916,1094.0
2917,1135.0
2918,1205.0
2919,944.0
2920,1545.0
2921,1406.0
2922,974.0
2923,912.0
2924,1145.0
2925,1141.0
2926,1386.0
2927,925.0
2928,1221.0
2929,1129.0
2930,1282.0
2931,1468.0
2932,1218.0
2933,1058.0
2934,1338.0
2935,1059.0
2936,1230.0
2937,1200.0
2938,1091.0
2939,1157.0
2940,1291.0
2941,1278.0
2942,1335.0
2943,1063.0
2944,1025.0
2945,1120.0
2946,1059.0
2947,1427.0
2948,1308.0
2949,1327.0
2950,1007.0
2951,1171.0
2952,1190.0
2953,1047.0
2954,1083.0
2955,1067.0
2956,1418.0
2957,1173.0
2958,1279.0
2959,923.0
2960,1097.0
2961,1214.0
2962,894.0
2963,1501.0
2964,989.0
2965,1053.0
2966,1026.0
2967,1281.0
2968,1204.0
2969,971.0
2970,1190.0
2971,1131.0
2972,1213.0
2973,1530.0
2974,1210.0
2975,1246.0
2976,1186.0
2977,999.0
2978,1205.0
2979,1288.0
2980,1255.0
2981,1370.0
2982,1187.0
2983,1320.0
2984,1324.0
2985,1256.0
2986,1354.0
2987,1304.0
2988,1025.0
2989,1370.0
2990,940.0
2991,1243.0
2992,949.0
2993,777.0
2994,1171.0
2995,1092.0
2996,1242.0
2997,967.0
2998,952.0
2999,1342.0
3000,1142.0
3001,1025.0
3002,1344.0
3003,1177.0
3004,1107.0
3005,1218.0
3006,1351.0
3007,934.0
3008,1073.0
3009,1335.0
3010,1373.0
3011,1436.0
3012,1163.0
3013,927.0
3014,853.0
3015,1260.0
3016,1146.0
3017,993.0
3018,1206.0
3019,1181.0
3020,1320.0
3021,1099.0
3022,687.0
3023,1343.0
3024,1118.0
3025,1443.0
3026,990.0
3027,1282.0
3028,1127.0
3029,1353.0
3030,1091.0
3031,1287.0
3032,1341.0
3033,894.0
3034,852.0
3035,1240.0
3036,1401.0
3037,1259.0
3038,1058.0
3039,1533.0
3040,981.0
3041,895.0
3042,1332.0
3043,1298.0
3044,1368.0
3045,1259.0
3046,1237.0
3047,1086.0
3048,1097.0
3049,1098.0
3050,1193.0
3051,887.0
3052,1476.0
3053,1316.0
3054,1146.0
3055,1294.0
3056,1105.0
3057,1281.0
3058,1357.0
3059,1358.0
3060,1170.0
3061,1113.0
3062,1418.0
3063,1153.0
3064,1096.0
3065,1039.0
3066,1118.0
3067,1311.0
3068,1207.0
3069,1358.0
3070,1319.0
3071,1068.0
3072,1125.0
3073,1187.0
3074,1363.0
3075,1389.0
3076,1212.0
3077,1301.0
3078,1177.0
3079,1108.0
3080,1442.0
3081,1155.0
3082,1227.0
3083,1468.0
3084,767.0
3085,1183.0
3086,1156.0
3087,992.0
3088,1096.0
3089,1204.0
3090,1119.0
3091,1144.0
3092,988.0
3093,1270.0
3094,1139.0
3095,1062.0
3096,1127.0
3097,841.0
3098,998.0
3099,1304.0
3100,1104.0
3101,1030.0
3102,1299.0
3103,1106.0
3104,1132.0
3105,1238.0
3106,990.0
3107,1081.0
3108,1566.0
3109,1156.0
3110,1195.0
3111,1365.0
3112,1458.0
3113,1238.0
3114,1273.0
3115,1211.0
3116,1352.0
3117,1539.0
3118,1062.0
3119,1175.0
3120,1188.0
3121,1179.0
3122,1251.0
3123,1156.0
3124,1094.0
3125,815.0
3126,1130.0
3127,1267.0
3128,1372.0
3129,880.0
3130,904.0
3131,1222.0
3132,1174.0
3133,1133.0
3134,1436.0
3135,1026.0
3136,1125.0
3137,1168.0
3138,975.0
3139,1200.0
3140,876.0
3141,1070.0
3142,1293.0
3143,1282.0
3144,1182.0
3145,1193.0
3146,1154.0
3147,1034.0
3148,1141.0
3149,1442.0
3150,1354.0
3151,1253.0
3152,1247.0
3153,925.0
3154,1216.0
3155,1112.0
3156,1376.0
3157,946.0
3158,1382.0
3159,1120.0
3160,923.0
3161,1192.0
3162,959.0
3163,1063.0
3164,1368.0
3165,1156.0
3166,1147.0
3167,1333.0
3168,1046.0
3169,951.0
3170,1068.0
3171,1174.0
3172,1449.0
3173,1088.0
3174,923.0
3175,857.0
3176,1232.0
3177,923.0
3178,1054.0
3179,1237.0
3180,1286.0
3181,1210.0
3182,1377.0
3183,1237.0
3184,1048.0
3185,1422.0
3186,1175.0
3187,1160.0
3188,1430.0
3189,1009.0
3190,932.0
3191,918.0
3192,1233.0
3193,1316.0
3194,1038.0
3195,1351.0
3196,1415.0
3197,1217.0
3198,1233.0
3199,1069.0
3200,1060.0
3201,1254.0
3202,941.0
3203,1054.0
3204,1318.0
3205,1000.0
3206,1284.0
3207,1235.0
3208,1306.0
3209,1332.0
3210,1218.0
3211,1369.0
3212,919.0
3213,1360.0
3214,1460.0
3215,1209.0
3216,1194.0
3217,1459.0
3218,1359.0
3219,1459.0
3220,1172.0
3221,1333.0
3222,1095.0
3223,1381.0
3224,889.0
3225,1168.0
3226,906.0
3227,871.0
3228,1162.0
3229,1138.0
3230,1378.0
3231,935.0
3232,1247.0
3233,1342.0
3234,878.0
3235,843.0
3236,1392.0
3237,1515.0
3238,1172.0
3239,928.0
3240,1069.0
3241,1312.0
3242,1284.0
3243,1431.0
3244,1272.0
3245,1125.0
3246,1196.0
3247,1051.0
3248,1300.0
3249,1320.0
3250,1231.0
3251,1174.0
3252,884.0
3253,1429.0
3254,1256.0
3255,1116.0
3256,1035.0
3257,1310.0
3258,1386.0
3259,1530.0
3260,1036.0
3261,1188.0
3262,1421.0
3263,1106.0
3264,949.0
3265,1327.0
3266,990.0
3267,1325.0
3268,984.0
3269,1304.0
3270,933.0
3271,1337.0
3272,1439.0
3273,1220.0
3274,1207.0
3275,1314.0
3276,1366.0
3277,1183.0
3278,1262.0
3279,1388.0
3280,820.0
3281,1404.0
3282,1160.0
3283,1185.0
3284,1074.0
3285,982.0
3286,1084.0
3287,1359.0
3288,1129.0
3289,932.0
3290,1067.0
3291,1244.0
3292,1143.0
3293,1128.0
3294,1343.0
3295,1238.0
3296,1165.0
3297,1293.0
3298,1085.0
3299,1139.0
3300,1143.0
3301,1292.0
3302,1000.0
3303,1295.0
3304,878.0
3305,1201.0
3306,939.0
3307,1319.0
3308,1361.0
3309,1122.0
3310,1233.0
3311,1111.0
3312,1120.0
3313,1213.0
3314,902.0
3315,1063.0
3316,1179.0
3317,1477.0
3318,1143.0
3319,1249.0
3320,903.0
3321,1341.0
3322,984.0
3323,1122.0
3324,1182.0
3325,1196.0
3326,945.0
3327,1103.0
3328,1305.0
3329,1091.0
3330,1693.0
3331,1096.0
3332,1143.0
3333,1278.0
3334,1005.0
3335,1236.0
3336,1210.0
3337,1213.0
3338,1197.0
3339,1117.0
3340,1193.0
3341,736.0
3342,1102.0
3343,1095.0
3344,1011.0
3345,1080.0
3346,1118.0
3347,1183.0
3348,1418.0
3349,1193.0
3350,1192.0
3351,1239.0
3352,1210.0
3353,1276.0
3354,1185.0
3355,1229.0
3356,1148.0
3357,1094.0
3358,1031.0
3359,1229.0
3360,1204.0
3361,1107.0
3362,1414.0
3363,857.0
3364,1179.0
3365,1104.0
3366,1299.0
3367,1248.0
3368,962.0
3369,1124.0
3370,1116.0
3371,1379.0
3372,1088.0
3373,1347.0
3374,1390.0
3375,1155.0
3376,1419.0
3377,1174.0
3378,1144.0
3379,972.0
3380,1454.0
3381,1169.0
3382,1182.0
3383,1074.0
3384,1301.0
3385,1087.0
3386,1201.0
3387,1301.0
3388,1401.0
3389,1003.0
3390,1009.0
3391,1231.0
3392,1393.0
3393,1092.0
3394,1331.0
3395,1278.0
3396,1096.0
3397,1342.0
3398,1010.0
3399,1144.0
3400,1219.0
3401,1075.0
3402,1120.0
3403,1220.0
3404,1229.0
3405,1383.0
3406,1310.0
3407,997.0
3408,1059.0
3409,886.0
3410,1327.0
3411,1002.0
3412,1017.0
3413,1465.0
3414,1186.0
3415,1133.0
3416,1426.0
3417,1408.0
3418,1294.0
3419,1061.0
3420,1368.0
3421,1128.0
3422,953.0
3423,1231.0
3424,1251.0
3425,1237.0
3426,1129.0
3427,1461.0
3428,1247.0
3429,1143.0
3430,1328.0
3431,1086.0
3432,1197.0
3433,1312.0
3434,1284.0
3435,1033.0
3436,1126.0
3437,1273.0
3438,1531.0
3439,942.0
3440,1226.0
3441,1430.0
3442,1181.0
3443,1286.0
3444,1196.0
3445,1098.0
3446,1072.0
3447,1239.0
3448,1240.0
3449,1357.0
3450,1328.0
3451,1119.0
3452,1223.0
3453,1076.0
3454,931.0
3455,1293.0
3456,1463.0
3457,1129.0
3458,1135.0
3459,1210.0
3460,1169.0
3461,1243.0
3462,1008.0
3463,1116.0
3464,1063.0
3465,1160.0
3466,1364.0
3467,1335.0
3468,1245.0
3469,1036.0
3470,1193.0
3471,1287.0
3472,1079.0
3473,1119.0
3474,1264.0
3475,993.0
3476,1640.0
3477,1104.0
3478,1232.0
3479,905.0
3480,1468.0
3481,1129.0
3482,904.0
3483,1093.0
3484,1149.0
3485,1219.0
3486,1128.0
3487,1175.0
3488,1364.0
3489,1243.0
3490,1127.0
3491,1194.0
3492,1297.0
3493,1051.0
3494,1009.0
3495,1017.0
3496,1219.0
3497,1102.0
3498,1201.0
3499,1006.0
3500,1207.0
3501,1560.0
3502,1549.0
3503,1389.0
3504,1140.0
3505,1075.0
3506,1363.0
3507,1249.0
3508,1443.0
3509,951.0
3510,1388.0
3511,1039.0
3512,1038.0
3513,1297.0
3514,1253.0
3515,932.0
3516,1408.0
3517,1038.0
3518,954.0
3519,1019.0
3520,1088.0
3521,1042.0
3522,1076.0
3523,1215.0
3524,1230.0
3525,1046.0
3526,1106.0
3527,1268.0
3528,939.0
3529,996.0
3530,1109.0
3531,1060.0
3532,1121.0
3533,1127.0
3534,1212.0
3535,1035.0
3536,983.0
3537,1254.0
3538,986.0
3539,1082.0
3540,1367.0
3541,1271.0
3542,1163.0
3543,794.0
3544,1124.0
3545,1232.0
3546,911.0
3547,1188.0
3548,1145.0
3549,1260.0
3550,1104.0
3551,1400.0
3552,1032.0
3553,1644.0
3554,1077.0
3555,1481.0
3556,870.0
3557,1215.0
3558,1134.0
3559,1092.0
3560,1375.0
3561,1073.0
3562,1028.0
3563,1490.0
3564,1081.0
3565,1124.0
3566,1112.0
3567,1144.0
3568,1093.0
3569,1050.0
3570,1360.0
3571,1083.0
3572,1262.0
3573,1149.0
3574,1442.0
3575,1407.0
3576,968.0
3577,1246.0
3578,1016.0
3579,1331.0
3580,1274.0
3581,1232.0
3582,1107.0
3583,1001.0
3584,1167.0
3585,1434.0
3586,1131.0
3587,1056.0
3588,1351.0
3589,1083.0
3590,861.0
3591,1227.0
3592,1175.0
3593,1201.0
3594,1048.0
3595,1215.0
3596,1055.0
3597,1168.0
3598,1320.0
3599,1162.0
3600,1198.0
3601,1007.0
3602,1188.0
3603,1162.0
3604,1093.0
3605,1279.0
3606,914.0
3607,1309.0
3608,1217.0
3609,1080.0
3610,958.0
3611,1277.0
3612,1063.0
3613,926.0
3614,1170.0
3615,1046.0
3616,1168.0
3617,1118.0
3618,1247.0
3619,1396.0
3620,1153.0
3621,1204.0
3622,1131.0
3623,1185.0
3624,602.0
3625,1077.0
3626,1250.0
3627,1252.0
3628,1126.0
3629,999.0
3630,1217.0
3631,1397.0
3632,1074.0
3633,803.0
3634,1471.0
3635,1021.0
3636,1272.0
3637,1364.0
3638,1068.0
3639,1060.0
3640,831.0
3641,1040.0
3642,1278.0
3643,1330.0
3644,1022.0
3645,1206.0
3646,960.0
3647,723.0
3648,1210.0
3649,1181.0
3650,1374.0
3651,1148.0
3652,1110.0
3653,1015.0
3654,1166.0
3655,1044.0
3656,1452.0
3657,1450.0
3658,1273.0
3659,1409.0
3660,878.0
3661,1181.0
3662,1241.0
3663,1365.0
3664,1164.0
3665,1117.0
3666,813.0
3667,846.0
3668,1153.0
3669,1164.0
3670,1339.0
3671,1410.0
3672,1184.0
3673,1451.0
3674,1186.0
3675,1130.0
3676,1225.0
3677,941.0
3678,1400.0
3679,1303.0
3680,960.0
3681,1416.0
3682,1143.0
3683,1116.0
3684,1011.0
3685,1167.0
3686,914.0
3687,1444.0
3688,1340.0
3689,1274.0
3690,1345.0
3691,1234.0
3692,1309.0
